YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
74 04 08 00 175 04.9 99.0 99.00 99.00 99.00 999 1010.0  03.9 999.0 999.0 99.0
74 04 08 03 250 02.5 99.0 99.00 99.00 99.00 999 1010.0  01.2 999.0 999.0 99.0
74 04 08 09 220 06.5 99.0 99.00 99.00 99.00 999 1011.0  01.8 999.0 999.0 99.0
74 04 08 12 192 08.0 99.0 99.00 99.00 99.00 999 1010.0  02.0 999.0 999.0 99.0
74 04 08 15 155 10.2 99.0 99.00 99.00 99.00 999 1008.0  01.9 999.0 999.0 99.0
74 04 08 18 123 11.7 99.0 99.00 99.00 99.00 999 1005.0  02.4 999.0 999.0 99.0
74 04 08 21 190 11.4 99.0 99.00 99.00 99.00 999 1003.0  02.6 999.0 999.0 99.0
74 04 09 00 096 12.4 99.0 99.00 99.00 99.00 999 0997.0  01.2 999.0 999.0 99.0
74 04 09 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 09 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 09 09 241 09.2 99.0 99.00 99.00 99.00 999 0990.0  02.6 999.0 999.0 99.0
74 04 09 12 224 07.8 99.0 99.00 99.00 99.00 999 0992.0  01.9 999.0 999.0 99.0
74 04 09 15 220 06.8 99.0 99.00 99.00 99.00 999 0995.0  02.1 999.0 999.0 99.0
74 04 09 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 09 21 234 05.6 99.0 99.00 99.00 99.00 999 0998.0  02.8 999.0 999.0 99.0
74 04 10 00 229 02.6 99.0 99.00 99.00 99.00 999 0997.0  02.3 999.0 999.0 99.0
74 04 10 03 135 02.4 99.0 99.00 99.00 99.00 999 0997.0  01.8 999.0 999.0 99.0
74 04 10 06 080 06.9 99.0 99.00 99.00 99.00 999 0995.0  02.0 999.0 999.0 99.0
74 04 10 09 110 07.8 99.0 99.00 99.00 99.00 999 0992.0  02.0 999.0 999.0 99.0
74 04 10 12 127 08.8 99.0 99.00 99.00 99.00 999 0990.0  01.6 999.0 999.0 99.0
74 04 10 15 096 06.9 99.0 99.00 99.00 99.00 999 0989.0  02.2 999.0 999.0 99.0
74 04 10 18 081 04.1 99.0 99.00 99.00 99.00 999 0990.0  02.1 999.0 999.0 99.0
74 04 10 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 11 00 331 02.0 99.0 99.00 99.00 99.00 999 0991.0  04.1 999.0 999.0 99.0
74 04 11 03 277 11.0 99.0 99.00 99.00 99.00 999 0995.0  01.7 999.0 999.0 99.0
74 04 11 06 288 12.5 99.0 99.00 99.00 99.00 999 0999.0  01.0 999.0 999.0 99.0
74 04 11 09 285 13.2 99.0 99.00 99.00 99.00 999 1002.0  01.8 999.0 999.0 99.0
74 04 11 12 260 12.1 99.0 99.00 99.00 99.00 999 1005.0  01.8 999.0 999.0 99.0
74 04 11 15 287 11.7 99.0 99.00 99.00 99.00 999 1009.0  02.1 999.0 999.0 99.0
74 04 11 18 317 08.2 99.0 99.00 99.00 99.00 999 1012.0  02.5 999.0 999.0 99.0
74 04 11 21 263 09.3 99.0 99.00 99.00 99.00 999 1015.0  03.0 999.0 999.0 99.0
74 04 12 00 209 05.4 99.0 99.00 99.00 99.00 999 1017.0  03.5 999.0 999.0 99.0
74 04 12 03 256 05.9 99.0 99.00 99.00 99.00 999 1018.0  03.4 999.0 999.0 99.0
74 04 12 06 200 03.4 99.0 99.00 99.00 99.00 999 1019.0  01.9 999.0 999.0 99.0
74 04 12 09 160 04.5 99.0 99.00 99.00 99.00 999 1018.0  02.0 999.0 999.0 99.0
74 04 12 12 111 07.1 99.0 99.00 99.00 99.00 999 1016.0  02.1 999.0 999.0 99.0
74 04 12 15 036 09.2 99.0 99.00 99.00 99.00 999 1013.0  02.2 999.0 999.0 99.0
74 04 12 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 12 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 13 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 13 03 078 09.1 99.0 99.00 99.00 99.00 999 0992.0  03.7 999.0 999.0 99.0
74 04 13 06 148 11.8 99.0 99.00 99.00 99.00 999 0988.0  03.5 999.0 999.0 99.0
74 04 13 09 138 14.8 99.0 99.00 99.00 99.00 999 0986.0  03.3 999.0 999.0 99.0
74 04 13 12 116 14.3 99.0 99.00 99.00 99.00 999 0985.0  02.8 999.0 999.0 99.0
74 04 13 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 13 18 157 08.7 99.0 99.00 99.00 99.00 999 0987.0  02.7 999.0 999.0 99.0
74 04 13 21 148 06.3 99.0 99.00 99.00 99.00 999 0990.0  03.4 999.0 999.0 99.0
74 04 14 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 14 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 14 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 14 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 14 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 14 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 14 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 14 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 15 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 15 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 15 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 15 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 15 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 15 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 15 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 15 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 16 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 16 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 16 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 16 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 16 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 16 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 16 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 16 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 17 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 17 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 17 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 17 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 17 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 17 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 17 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 17 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 18 00 135 06.0 99.0 99.00 99.00 99.00 999 1000.0  02.8 999.0 999.0 99.0
74 04 18 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 18 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 18 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 18 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 18 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 18 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 18 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 19 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 19 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 19 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 19 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 20 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 20 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 20 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 20 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 20 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 20 15 210 07.2 99.0 99.00 99.00 99.00 999 0989.0  02.7 999.0 999.0 99.0
74 04 20 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 20 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 21 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 22 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 22 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 22 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 22 12 273 06.5 99.0 99.00 99.00 99.00 999 1020.0  02.5 999.0 999.0 99.0
74 04 22 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 22 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 22 21 133 06.0 99.0 99.00 99.00 99.00 999 1019.0  02.3 999.0 999.0 99.0
74 04 23 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 23 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 23 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 23 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 23 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 23 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 23 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 23 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 24 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 24 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 24 06 197 12.0 99.0 99.00 99.00 99.00 999 1008.0  03.7 999.0 999.0 99.0
74 04 24 09 216 08.9 99.0 99.00 99.00 99.00 999 1008.0  03.5 999.0 999.0 99.0
74 04 24 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 24 15 239 08.4 99.0 99.00 99.00 99.00 999 1009.0  02.9 999.0 999.0 99.0
74 04 24 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 24 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 25 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 25 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 25 06 247 03.8 99.0 99.00 99.00 99.00 999 1016.0  02.2 999.0 999.0 99.0
74 04 25 09 321 03.8 99.0 99.00 99.00 99.00 999 1017.0  02.1 999.0 999.0 99.0
74 04 25 12 247 04.2 99.0 99.00 99.00 99.00 999 1017.0  01.9 999.0 999.0 99.0
74 04 25 15 220 12.5 99.0 99.00 99.00 99.00 999 1018.0  01.9 999.0 999.0 99.0
74 04 25 18 027 04.3 99.0 99.00 99.00 99.00 999 1018.0  02.3 999.0 999.0 99.0
74 04 25 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 26 00 103 02.7 99.0 99.00 99.00 99.00 999 1018.0  03.1 999.0 999.0 99.0
74 04 26 03 111 03.7 99.0 99.00 99.00 99.00 999 1017.0  02.4 999.0 999.0 99.0
74 04 26 06 116 03.7 99.0 99.00 99.00 99.00 999 1016.0  02.0 999.0 999.0 99.0
74 04 26 09 096 04.2 99.0 99.00 99.00 99.00 999 1015.0  02.5 999.0 999.0 99.0
74 04 26 12 121 04.9 99.0 99.00 99.00 99.00 999 1013.0  02.7 999.0 999.0 99.0
74 04 26 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 26 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 26 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 27 00 138 09.2 99.0 99.00 99.00 99.00 999 1006.0  03.9 999.0 999.0 99.0
74 04 27 03 203 07.4 99.0 99.00 99.00 99.00 999 1007.0  03.7 999.0 999.0 99.0
74 04 27 06 154 05.7 99.0 99.00 99.00 99.00 999 1011.0  03.4 999.0 999.0 99.0
74 04 27 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 27 12 195 04.9 99.0 99.00 99.00 99.00 999 1015.0  03.3 999.0 999.0 99.0
74 04 27 15 194 06.1 99.0 99.00 99.00 99.00 999 1017.0  02.5 999.0 999.0 99.0
74 04 27 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 27 21 203 04.6 99.0 99.00 99.00 99.00 999 1021.0  03.3 999.0 999.0 99.0
74 04 28 00 168 04.5 99.0 99.00 99.00 99.00 999 1022.0  03.6 999.0 999.0 99.0
74 04 28 03 147 03.5 99.0 99.00 99.00 99.00 999 1023.0  02.9 999.0 999.0 99.0
74 04 28 06 132 04.6 99.0 99.00 99.00 99.00 999 1024.0  02.4 999.0 999.0 99.0
74 04 28 09 128 04.8 99.0 99.00 99.00 99.00 999 1024.0  02.1 999.0 999.0 99.0
74 04 28 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 28 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 28 18 082 11.1 99.0 99.00 99.00 99.00 999 1022.0  02.1 999.0 999.0 99.0
74 04 28 21 079 11.3 99.0 99.00 99.00 99.00 999 1020.0  03.1 999.0 999.0 99.0
74 04 29 00 096 09.6 99.0 99.00 99.00 99.00 999 1017.0  03.6 999.0 999.0 99.0
74 04 29 03 329 10.0 99.0 99.00 99.00 99.00 999 1013.0  03.4 999.0 999.0 99.0
74 04 29 06 041 15.7 99.0 99.00 99.00 99.00 999 1009.0  03.4 999.0 999.0 99.0
74 04 29 09 083 13.6 99.0 99.00 99.00 99.00 999 1006.0  03.7 999.0 999.0 99.0
74 04 29 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 29 15 027 09.0 99.0 99.00 99.00 99.00 999 1000.0  03.8 999.0 999.0 99.0
74 04 29 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 29 21 021 10.6 99.0 99.00 99.00 99.00 999 0995.0  04.0 999.0 999.0 99.0
74 04 30 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 30 03 035 09.9 99.0 99.00 99.00 99.00 999 0996.0  03.9 999.0 999.0 99.0
74 04 30 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 30 09 084 09.2 99.0 99.00 99.00 99.00 999 1002.0  03.7 999.0 999.0 99.0
74 04 30 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
74 04 30 15 021 07.0 99.0 99.00 99.00 99.00 999 1006.0  03.6 999.0 999.0 99.0
74 04 30 18 086 05.5 99.0 99.00 99.00 99.00 999 1009.0  04.1 999.0 999.0 99.0
74 04 30 21 003 05.6 99.0 99.00 99.00 99.00 999 1012.0  04.4 999.0 999.0 99.0
74 05 01 00 307 02.4 99.0 99.00 99.00 99.00 999 1013.0  04.6 999.0 999.0 99.0
74 05 01 03 005 03.8 99.0 99.00 99.00 99.00 999 1014.0  04.0 999.0 999.0 99.0
74 05 01 06 057 03.6 99.0 99.00 99.00 99.00 999 1014.0  02.9 999.0 999.0 99.0
74 05 01 09 153 01.7 99.0 99.00 99.00 99.00 999 1014.0  02.9 999.0 999.0 99.0
74 05 01 15 168 03.4 99.0 99.00 99.00 99.00 999 1012.0  02.7 999.0 999.0 99.0
74 05 01 18 165 05.6 99.0 99.00 99.00 99.00 999 1011.0  03.1 999.0 999.0 99.0
74 05 02 03 145 03.8 99.0 99.00 99.00 99.00 999 1007.0  03.1 999.0 999.0 99.0
74 05 02 06 151 04.6 99.0 99.00 99.00 99.00 999 1006.0  03.2 999.0 999.0 99.0
74 05 02 12 276 05.7 99.0 99.00 99.00 99.00 999 1006.0  03.3 999.0 999.0 99.0
74 05 02 15 256 06.2 99.0 99.00 99.00 99.00 999 1007.0  03.1 999.0 999.0 99.0
74 05 02 18 238 06.3 99.0 99.00 99.00 99.00 999 1007.0  02.7 999.0 999.0 99.0
74 05 02 21 213 03.5 99.0 99.00 99.00 99.00 999 1008.0  03.1 999.0 999.0 99.0
74 05 03 00 193 04.8 99.0 99.00 99.00 99.00 999 1008.0  03.3 999.0 999.0 99.0
74 05 03 03 139 04.2 99.0 99.00 99.00 99.00 999 1006.0  03.2 999.0 999.0 99.0
74 05 03 06 092 06.3 99.0 99.00 99.00 99.00 999 1005.0  03.0 999.0 999.0 99.0
74 05 03 09 105 08.2 99.0 99.00 99.00 99.00 999 1003.0  03.2 999.0 999.0 99.0
74 05 03 12 083 10.4 99.0 99.00 99.00 99.00 999 0999.0  03.2 999.0 999.0 99.0
74 05 03 15 072 11.2 99.0 99.00 99.00 99.00 999 0998.0  03.1 999.0 999.0 99.0
74 05 03 18 083 08.7 99.0 99.00 99.00 99.00 999 0997.0  03.2 999.0 999.0 99.0
74 05 03 21 102 04.6 99.0 99.00 99.00 99.00 999 0995.0  03.9 999.0 999.0 99.0
74 05 04 00 209 05.5 99.0 99.00 99.00 99.00 999 0995.0  04.0 999.0 999.0 99.0
74 05 04 03 178 05.3 99.0 99.00 99.00 99.00 999 0995.0  03.5 999.0 999.0 99.0
74 05 04 06 222 05.3 99.0 99.00 99.00 99.00 999 0995.0  03.1 999.0 999.0 99.0
74 05 04 09 176 04.8 99.0 99.00 99.00 99.00 999 0993.0  02.8 999.0 999.0 99.0
74 05 04 12 204 03.2 99.0 99.00 99.00 99.00 999 0993.0  02.9 999.0 999.0 99.0
74 05 04 15 137 02.8 99.0 99.00 99.00 99.00 999 0992.0  03.1 999.0 999.0 99.0
74 05 04 18 165 04.6 99.0 99.00 99.00 99.00 999 0991.0  03.6 999.0 999.0 99.0
74 05 04 21 182 05.6 99.0 99.00 99.00 99.00 999 0992.0  04.2 999.0 999.0 99.0
74 05 05 00 224 05.3 99.0 99.00 99.00 99.00 999 0992.0  04.0 999.0 999.0 99.0
74 05 05 03 223 04.0 99.0 99.00 99.00 99.00 999 0993.0  04.1 999.0 999.0 99.0
74 05 05 06 173 03.7 99.0 99.00 99.00 99.00 999 0994.0  03.3 999.0 999.0 99.0
74 05 05 09 165 03.1 99.0 99.00 99.00 99.00 999 0994.0  03.1 999.0 999.0 99.0
74 05 05 12 114 05.5 99.0 99.00 99.00 99.00 999 0992.0  02.8 999.0 999.0 99.0
74 05 05 15 064 08.0 99.0 99.00 99.00 99.00 999 0991.0  03.2 999.0 999.0 99.0
74 05 05 18 054 09.7 99.0 99.00 99.00 99.00 999 0989.0  03.7 999.0 999.0 99.0
74 05 05 21 040 10.3 99.0 99.00 99.00 99.00 999 0989.0  04.2 999.0 999.0 99.0
74 05 06 00 045 09.1 99.0 99.00 99.00 99.00 999 0989.0  04.1 999.0 999.0 99.0
74 05 06 03 029 07.0 99.0 99.00 99.00 99.00 999 0988.0  03.9 999.0 999.0 99.0
74 05 06 06 025 09.8 99.0 99.00 99.00 99.00 999 0987.0  03.7 999.0 999.0 99.0
74 05 06 09 009 04.7 99.0 99.00 99.00 99.00 999 0987.0  03.7 999.0 999.0 99.0
74 05 06 12 055 05.1 99.0 99.00 99.00 99.00 999 0989.0  03.3 999.0 999.0 99.0
74 05 06 15 017 03.2 99.0 99.00 99.00 99.00 999 0990.0  03.5 999.0 999.0 99.0
74 05 06 18 023 05.0 99.0 99.00 99.00 99.00 999 0990.0  03.6 999.0 999.0 99.0
74 05 06 21 336 06.8 99.0 99.00 99.00 99.00 999 0992.0  04.6 999.0 999.0 99.0
74 05 07 00 337 03.7 99.0 99.00 99.00 99.00 999 0991.0  04.8 999.0 999.0 99.0
74 05 07 03 349 02.3 99.0 99.00 99.00 99.00 999 0993.0  04.5 999.0 999.0 99.0
74 05 07 06 011 05.0 99.0 99.00 99.00 99.00 999 0996.0  03.9 999.0 999.0 99.0
74 05 07 09 339 05.2 99.0 99.00 99.00 99.00 999 0997.0  03.8 999.0 999.0 99.0
74 05 07 12 031 03.9 99.0 99.00 99.00 99.00 999 0998.0  03.8 999.0 999.0 99.0
74 05 07 15 016 04.2 99.0 99.00 99.00 99.00 999 1000.0  03.7 999.0 999.0 99.0
74 05 07 18 999 99.0 99.0 99.00 99.00 99.00 999 1001.0  05.4 999.0 999.0 99.0
74 05 07 21 999 99.0 99.0 99.00 99.00 99.00 999 1001.0  06.8 999.0 999.0 99.0
74 05 08 00 138 02.4 99.0 99.00 99.00 99.00 999 1002.0  05.6 999.0 999.0 99.0
74 05 08 03 202 03.9 99.0 99.00 99.00 99.00 999 1000.0  05.3 999.0 999.0 99.0
74 05 08 06 155 03.1 99.0 99.00 99.00 99.00 999 0998.0  03.7 999.0 999.0 99.0
74 05 08 09 140 05.1 99.0 99.00 99.00 99.00 999 0997.0  03.4 999.0 999.0 99.0
74 05 08 12 113 06.1 99.0 99.00 99.00 99.00 999 0996.0  03.5 999.0 999.0 99.0
74 05 08 15 999 99.0 99.0 99.00 99.00 99.00 999 0996.0  03.1 999.0 999.0 99.0
74 05 08 18 138 05.2 99.0 99.00 99.00 99.00 999 0997.0  03.4 999.0 999.0 99.0
74 05 08 21 099 03.7 99.0 99.00 99.00 99.00 999 0998.0  04.0 999.0 999.0 99.0
74 05 09 00 130 03.6 99.0 99.00 99.00 99.00 999 0999.0  04.4 999.0 999.0 99.0
74 05 09 03 116 04.3 99.0 99.00 99.00 99.00 999 1000.0  04.0 999.0 999.0 99.0
74 05 09 06 116 03.6 99.0 99.00 99.00 99.00 999 1001.0  03.5 999.0 999.0 99.0
74 05 09 09 106 04.1 99.0 99.00 99.00 99.00 999 1001.0  03.6 999.0 999.0 99.0
74 05 09 12 064 03.9 99.0 99.00 99.00 99.00 999 1002.0  03.5 999.0 999.0 99.0
74 05 09 15 090 02.9 99.0 99.00 99.00 99.00 999 1002.0  03.6 999.0 999.0 99.0
74 05 09 18 050 05.5 99.0 99.00 99.00 99.00 999 1004.0  05.2 999.0 999.0 99.0
74 05 09 21 019 01.2 99.0 99.00 99.00 99.00 999 1004.0  05.2 999.0 999.0 99.0
74 05 10 00 337 02.1 99.0 99.00 99.00 99.00 999 1006.0  05.1 999.0 999.0 99.0
74 05 10 03 297 03.1 99.0 99.00 99.00 99.00 999 1006.0  05.1 999.0 999.0 99.0
74 05 10 06 214 02.5 99.0 99.00 99.00 99.00 999 1007.0  04.1 999.0 999.0 99.0
74 05 10 09 292 05.7 99.0 99.00 99.00 99.00 999 1008.0  04.0 999.0 999.0 99.0
74 05 10 12 280 06.8 99.0 99.00 99.00 99.00 999 1008.0  03.8 999.0 999.0 99.0
74 05 10 15 283 06.6 99.0 99.00 99.00 99.00 999 1008.0  03.6 999.0 999.0 99.0
74 05 10 18 278 06.8 99.0 99.00 99.00 99.00 999 1009.0  04.2 999.0 999.0 99.0
74 05 10 21 248 07.8 99.0 99.00 99.00 99.00 999 1010.0  04.6 999.0 999.0 99.0
74 05 11 00 261 07.9 99.0 99.00 99.00 99.00 999 1011.0  04.5 999.0 999.0 99.0
74 05 11 03 300 06.1 99.0 99.00 99.00 99.00 999 1011.0  04.6 999.0 999.0 99.0
74 05 11 06 257 07.6 99.0 99.00 99.00 99.00 999 9999.0  03.9 999.0 999.0 99.0
74 05 11 09 313 08.8 99.0 99.00 99.00 99.00 999 1011.0  03.7 999.0 999.0 99.0
74 05 11 12 271 07.5 99.0 99.00 99.00 99.00 999 1012.0  03.6 999.0 999.0 99.0
74 05 11 15 279 07.5 99.0 99.00 99.00 99.00 999 1011.0  03.5 999.0 999.0 99.0
74 05 11 18 258 07.9 99.0 99.00 99.00 99.00 999 1012.0  03.9 999.0 999.0 99.0
74 05 11 21 229 07.8 99.0 99.00 99.00 99.00 999 1012.0  04.8 999.0 999.0 99.0
74 05 12 00 218 06.4 99.0 99.00 99.00 99.00 999 1011.0  04.3 999.0 999.0 99.0
74 05 12 03 188 09.7 99.0 99.00 99.00 99.00 999 1008.0  03.7 999.0 999.0 99.0
74 05 12 06 141 11.9 99.0 99.00 99.00 99.00 999 1005.0  02.7 999.0 999.0 99.0
74 05 12 09 206 09.4 99.0 99.00 99.00 99.00 999 1002.0  02.9 999.0 999.0 99.0
74 05 12 12 150 09.2 99.0 99.00 99.00 99.00 999 0996.0  03.0 999.0 999.0 99.0
74 05 12 15 194 11.1 99.0 99.00 99.00 99.00 999 0992.0  02.9 999.0 999.0 99.0
74 05 12 18 138 09.9 99.0 99.00 99.00 99.00 999 0989.0  03.9 999.0 999.0 99.0
74 05 12 21 171 06.1 99.0 99.00 99.00 99.00 999 0988.0  04.3 999.0 999.0 99.0
