#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 05 31 21 50 999 99.0 99.0  3.44 10.00  6.68 999 1024.1 999.0   8.7 999.0 99.0 99.00
2014 05 31 22 50 999 99.0 99.0  3.33 10.00  6.81 999 1024.6 999.0   8.7 999.0 99.0 99.00
2014 05 31 23 50 999 99.0 99.0  2.86  9.09  6.36 999 1024.8 999.0   8.8 999.0 99.0 99.00
2014 06 01 00 50 999 99.0 99.0  3.23 10.00  6.73 999 1024.9 999.0   8.8 999.0 99.0 99.00
2014 06 01 01 50 999 99.0 99.0  3.03 10.00  6.60 999 1024.9 999.0   8.8 999.0 99.0 99.00
2014 06 01 02 50 999 99.0 99.0  3.13  9.09  6.64 999 1025.2 999.0   8.8 999.0 99.0 99.00
2014 06 01 03 50 999 99.0 99.0  2.82  9.09  6.16 999 1025.1 999.0   8.7 999.0 99.0 99.00
2014 06 01 04 50 999 99.0 99.0  2.64  9.09  6.26 999 1025.3 999.0   8.7 999.0 99.0 99.00
2014 06 01 05 50 999 99.0 99.0  2.61  9.09  6.20 999 1025.6 999.0   8.7 999.0 99.0 99.00
2014 06 01 06 50 999 99.0 99.0  2.64  9.09  6.16 999 1025.9 999.0   8.7 999.0 99.0 99.00
2014 06 01 07 50 999 99.0 99.0  2.49  9.09  5.78 999 1026.1 999.0   8.7 999.0 99.0 99.00
2014 06 01 08 50 999 99.0 99.0  2.41  9.09  5.62 999 1026.2 999.0   8.7 999.0 99.0 99.00
2014 06 01 09 50 999 99.0 99.0  2.36  7.69  5.63 999 1026.3 999.0   8.7 999.0 99.0 99.00
2014 06 01 10 50 999 99.0 99.0  2.35  9.09  5.60 999 1026.2 999.0   8.7 999.0 99.0 99.00
2014 06 01 11 50 999 99.0 99.0  2.45  8.33  5.58 999 1026.1 999.0   8.7 999.0 99.0 99.00
2014 06 01 12 50 999 99.0 99.0  2.33  6.25  5.43 999 1026.1 999.0   8.7 999.0 99.0 99.00
2014 06 01 13 50 999 99.0 99.0  2.45  9.09  5.57 999 1026.2 999.0   8.7 999.0 99.0 99.00
2014 06 01 14 50 999 99.0 99.0  2.25  7.69  5.50 999 1026.3 999.0   8.7 999.0 99.0 99.00
2014 06 01 15 50 999 99.0 99.0  2.31  7.69  5.80 999 1026.6 999.0   8.7 999.0 99.0 99.00
2014 06 01 16 50 999 99.0 99.0  2.38  9.09  5.65 999 1026.8 999.0   8.7 999.0 99.0 99.00
2014 06 01 17 50 999 99.0 99.0  2.16  7.14  5.60 999 1026.8 999.0   8.7 999.0 99.0 99.00
2014 06 01 18 50 999 99.0 99.0  2.04  8.33  5.45 999 1026.9 999.0   8.7 999.0 99.0 99.00
2014 06 01 19 50 999 99.0 99.0  2.34  8.33  5.69 999 1027.1 999.0   8.7 999.0 99.0 99.00
2014 06 01 20 50 999 99.0 99.0  2.20  8.33  5.54 999 1027.1 999.0   8.7 999.0 99.0 99.00
2014 06 01 21 50 999 99.0 99.0  2.16  8.33  5.34 999 1027.2 999.0   8.7 999.0 99.0 99.00
2014 06 01 22 50 999 99.0 99.0  2.07  8.33  5.40 999 1027.0 999.0   8.8 999.0 99.0 99.00
2014 06 01 23 50 999 99.0 99.0  2.11  8.33  5.42 999 1026.9 999.0   8.8 999.0 99.0 99.00
2014 06 02 00 50 999 99.0 99.0  2.28  8.33  5.64 999 1026.8 999.0   8.8 999.0 99.0 99.00
2014 06 02 01 50 999 99.0 99.0  2.12  9.09  5.51 999 1026.9 999.0   8.8 999.0 99.0 99.00
2014 06 02 02 50 999 99.0 99.0  2.12  8.33  5.37 999 1026.7 999.0   8.8 999.0 99.0 99.00
2014 06 02 03 50 999 99.0 99.0  2.23  9.09  5.73 999 1026.7 999.0   8.8 999.0 99.0 99.00
2014 06 02 04 50 999 99.0 99.0  2.15  7.69  5.39 999 1026.5 999.0   8.8 999.0 99.0 99.00
2014 06 02 05 50 999 99.0 99.0  1.88  9.09  5.28 999 1026.9 999.0   8.8 999.0 99.0 99.00
2014 06 02 06 50 999 99.0 99.0  1.87  7.14  5.27 999 1027.2 999.0   8.8 999.0 99.0 99.00
2014 06 02 07 50 999 99.0 99.0  1.85  8.33  5.45 999 1027.2 999.0   8.8 999.0 99.0 99.00
2014 06 02 08 50 999 99.0 99.0  1.85  8.33  5.39 999 1027.4 999.0   8.8 999.0 99.0 99.00
2014 06 02 09 50 999 99.0 99.0  1.74  7.14  5.26 999 1027.3 999.0   8.8 999.0 99.0 99.00
2014 06 02 10 50 999 99.0 99.0  1.71  8.33  5.42 999 1027.3 999.0   8.8 999.0 99.0 99.00
2014 06 02 11 50 999 99.0 99.0  1.83  8.33  5.50 999 1027.2 999.0   8.8 999.0 99.0 99.00
2014 06 02 12 50 999 99.0 99.0  1.76  7.69  5.26 999 1027.3 999.0   8.8 999.0 99.0 99.00
2014 06 02 13 50 999 99.0 99.0  1.59  8.33  5.23 999 1027.3 999.0   8.8 999.0 99.0 99.00
2014 06 02 14 50 999 99.0 99.0  1.60  8.33  5.24 999 1027.3 999.0   8.8 999.0 99.0 99.00
2014 06 02 15 50 999 99.0 99.0  1.65  8.33  5.28 999 1027.6 999.0   8.8 999.0 99.0 99.00
2014 06 02 16 50 999 99.0 99.0  1.53  8.33  5.08 999 1027.5 999.0   8.8 999.0 99.0 99.00
2014 06 02 17 50 999 99.0 99.0  1.61  8.33  5.19 999 1027.6 999.0   8.8 999.0 99.0 99.00
2014 06 02 18 50 999 99.0 99.0  1.60  8.33  5.05 999 1027.7 999.0   8.9 999.0 99.0 99.00
2014 06 02 19 50 999 99.0 99.0  1.60  8.33  4.78 999 1027.6 999.0   8.9 999.0 99.0 99.00
2014 06 02 20 50 999 99.0 99.0  1.73  7.14  4.93 999 1027.8 999.0   9.0 999.0 99.0 99.00
2014 06 02 21 50 999 99.0 99.0  1.70  6.25  4.76 999 1027.8 999.0   9.0 999.0 99.0 99.00
2014 06 02 22 50 999 99.0 99.0  1.73  4.76  4.95 999 1027.5 999.0   9.0 999.0 99.0 99.00
2014 06 02 23 50 999 99.0 99.0  1.60  8.33  4.80 999 1027.7 999.0   9.0 999.0 99.0 99.00
2014 06 03 00 50 999 99.0 99.0  1.59  6.25  4.72 999 1027.4 999.0   9.1 999.0 99.0 99.00
2014 06 03 01 50 999 99.0 99.0  1.49  6.25  4.62 999 1027.1 999.0   9.1 999.0 99.0 99.00
2014 06 03 02 50 999 99.0 99.0  1.39  5.56  4.66 999 1026.7 999.0   9.0 999.0 99.0 99.00
2014 06 03 03 50 999 99.0 99.0  1.25  5.88  4.53 999 1026.4 999.0   9.0 999.0 99.0 99.00
2014 06 03 04 50 999 99.0 99.0  1.29  5.88  4.68 999 1026.2 999.0   9.0 999.0 99.0 99.00
2014 06 03 05 50 999 99.0 99.0  1.29  5.88  4.75 999 1026.1 999.0   9.0 999.0 99.0 99.00
2014 06 03 06 50 999 99.0 99.0  1.18  7.69  4.53 999 1026.1 999.0   9.0 999.0 99.0 99.00
2014 06 03 07 50 999 99.0 99.0  1.20  7.69  4.73 999 1026.2 999.0   9.0 999.0 99.0 99.00
2014 06 03 08 50 999 99.0 99.0  1.32  7.69  4.94 999 1026.0 999.0   9.0 999.0 99.0 99.00
2014 06 03 09 50 999 99.0 99.0  1.26  5.56  4.86 999 1025.9 999.0   9.0 999.0 99.0 99.00
2014 06 03 10 50 999 99.0 99.0  1.25  5.88  4.72 999 1025.6 999.0   9.0 999.0 99.0 99.00
2014 06 03 11 50 999 99.0 99.0  1.30  5.88  4.77 999 1025.3 999.0   9.0 999.0 99.0 99.00
2014 06 03 12 50 999 99.0 99.0  1.26  8.33  4.76 999 1025.1 999.0   9.0 999.0 99.0 99.00
2014 06 03 13 50 999 99.0 99.0  1.13  5.88  4.63 999 1025.1 999.0   9.0 999.0 99.0 99.00
2014 06 03 14 50 999 99.0 99.0  1.08  5.56  4.51 999 1025.1 999.0   9.0 999.0 99.0 99.00
2014 06 03 15 50 999 99.0 99.0  1.02  5.56  4.53 999 1025.2 999.0   9.0 999.0 99.0 99.00
2014 06 03 16 50 999 99.0 99.0  1.00  6.25  4.58 999 1025.1 999.0   9.0 999.0 99.0 99.00
2014 06 03 17 50 999 99.0 99.0  1.05  5.88  4.71 999 1025.2 999.0   9.0 999.0 99.0 99.00
2014 06 03 18 50 999 99.0 99.0  1.03  5.56  4.61 999 1025.4 999.0   9.1 999.0 99.0 99.00
2014 06 03 19 50 999 99.0 99.0  1.01  5.56  4.56 999 1025.4 999.0   9.2 999.0 99.0 99.00
2014 06 03 20 50 999 99.0 99.0  1.03  5.26  4.46 999 1025.5 999.0   9.2 999.0 99.0 99.00
2014 06 03 21 50 999 99.0 99.0  0.98  7.69  4.57 999 1025.5 999.0   9.3 999.0 99.0 99.00
2014 06 03 22 50 999 99.0 99.0  0.99  5.00  4.56 999 1025.4 999.0   9.4 999.0 99.0 99.00
2014 06 03 23 50 999 99.0 99.0  0.94  8.33  4.45 999 1025.2 999.0   9.5 999.0 99.0 99.00
2014 06 04 00 50 999 99.0 99.0  0.93  7.14  4.30 999 1025.1 999.0   9.5 999.0 99.0 99.00
2014 06 04 01 50 999 99.0 99.0  0.93  7.14  4.42 999 1025.0 999.0   9.5 999.0 99.0 99.00
2014 06 04 02 50 999 99.0 99.0  0.83  7.14  4.34 999 1024.8 999.0   9.5 999.0 99.0 99.00
2014 06 04 03 50 999 99.0 99.0  0.88  5.26  4.61 999 1024.8 999.0   9.5 999.0 99.0 99.00
2014 06 04 04 50 999 99.0 99.0  0.83  5.26  4.58 999 1024.6 999.0   9.5 999.0 99.0 99.00
2014 06 04 05 50 999 99.0 99.0  0.86  5.26  4.83 999 1024.6 999.0   9.5 999.0 99.0 99.00
2014 06 04 06 50 999 99.0 99.0  0.89  5.56  4.92 999 1024.7 999.0   9.5 999.0 99.0 99.00
2014 06 04 07 50 999 99.0 99.0  0.96  5.26  4.98 999 1024.8 999.0   9.5 999.0 99.0 99.00
2014 06 04 08 50 999 99.0 99.0  0.97  5.56  5.00 999 1024.9 999.0   9.5 999.0 99.0 99.00
2014 06 04 09 50 999 99.0 99.0  0.89  5.56  4.82 999 1024.8 999.0   9.4 999.0 99.0 99.00
2014 06 04 10 50 999 99.0 99.0  0.89  5.56  4.83 999 1024.5 999.0   9.4 999.0 99.0 99.00
2014 06 04 11 50 999 99.0 99.0  0.85  5.88  4.90 999 1024.5 999.0   9.4 999.0 99.0 99.00
2014 06 04 12 50 999 99.0 99.0  0.86  6.25  4.91 999 1024.3 999.0   9.3 999.0 99.0 99.00
2014 06 04 13 50 999 99.0 99.0  0.78  6.25  4.84 999 1024.1 999.0   9.3 999.0 99.0 99.00
2014 06 04 14 50 999 99.0 99.0  0.73  5.88  5.04 999 1024.2 999.0   9.3 999.0 99.0 99.00
2014 06 04 15 50 999 99.0 99.0  0.68  5.88  5.05 999 1024.2 999.0   9.3 999.0 99.0 99.00
2014 06 04 16 50 999 99.0 99.0  0.67  5.56  5.14 999 1024.2 999.0   9.4 999.0 99.0 99.00
2014 06 04 17 50 999 99.0 99.0  0.64  5.88  5.23 999 1024.1 999.0   9.4 999.0 99.0 99.00
2014 06 04 18 50 999 99.0 99.0  0.71  5.56  4.83 999 1024.1 999.0   9.5 999.0 99.0 99.00
2014 06 04 19 50 999 99.0 99.0  0.67  5.56  4.06 999 1024.0 999.0   9.5 999.0 99.0 99.00
2014 06 04 20 50 999 99.0 99.0  0.68  5.88  3.72 999 1023.8 999.0   9.5 999.0 99.0 99.00
2014 06 04 21 50 999 99.0 99.0  0.68  5.00  3.83 999 1023.6 999.0   9.5 999.0 99.0 99.00
2014 06 04 22 50 999 99.0 99.0  0.74  3.13  3.60 999 1023.4 999.0   9.5 999.0 99.0 99.00
2014 06 04 23 50 999 99.0 99.0  0.71  8.33  3.75 999 1023.1 999.0   9.6 999.0 99.0 99.00
2014 06 05 00 50 999 99.0 99.0  0.78  3.33  3.77 999 1022.8 999.0   9.6 999.0 99.0 99.00
2014 06 05 01 50 999 99.0 99.0  0.75  3.45  3.65 999 1022.4 999.0   9.6 999.0 99.0 99.00
2014 06 05 02 50 999 99.0 99.0  0.88  3.85  3.73 999 1022.0 999.0   9.5 999.0 99.0 99.00
2014 06 05 03 50 999 99.0 99.0  1.02  4.55  4.03 999 1021.8 999.0   9.5 999.0 99.0 99.00
2014 06 05 04 50 999 99.0 99.0  1.13  4.35  4.28 999 1021.4 999.0   9.4 999.0 99.0 99.00
2014 06 05 05 50 999 99.0 99.0  1.32  5.56  4.50 999 1021.3 999.0   9.4 999.0 99.0 99.00
2014 06 05 06 50 999 99.0 99.0  1.42  5.56  4.61 999 1021.3 999.0   9.4 999.0 99.0 99.00
2014 06 05 07 50 999 99.0 99.0 99.00 99.00 99.00 999 1021.3 999.0   9.4 999.0 99.0 99.00
2014 06 05 08 50 999 99.0 99.0  1.44  5.88  4.62 999 1021.0 999.0   9.4 999.0 99.0 99.00
2014 06 05 09 50 999 99.0 99.0  1.44  5.56  4.59 999 1020.7 999.0   9.4 999.0 99.0 99.00
2014 06 05 10 50 999 99.0 99.0  1.40  9.09  4.56 999 1020.4 999.0   9.4 999.0 99.0 99.00
2014 06 05 11 50 999 99.0 99.0  1.49  5.56  4.54 999 1019.9 999.0   9.4 999.0 99.0 99.00
2014 06 05 12 50 999 99.0 99.0  1.47  5.00  4.36 999 1019.4 999.0   9.3 999.0 99.0 99.00
2014 06 05 13 50 999 99.0 99.0  1.38  8.33  4.29 999 1019.0 999.0   9.3 999.0 99.0 99.00
2014 06 05 14 50 999 99.0 99.0  1.56  5.56  4.51 999 1018.6 999.0   9.2 999.0 99.0 99.00
2014 06 05 15 50 999 99.0 99.0 99.00 99.00 99.00 999 1018.3 999.0   9.2 999.0 99.0 99.00
2014 06 05 16 50 999 99.0 99.0  1.62  5.26  4.58 999 1018.0 999.0   9.1 999.0 99.0 99.00
2014 06 05 17 50 999 99.0 99.0  1.78  5.56  4.83 999 1018.0 999.0   9.1 999.0 99.0 99.00
2014 06 05 18 50 999 99.0 99.0  1.82  5.88  4.95 999 1017.7 999.0   9.1 999.0 99.0 99.00
2014 06 05 19 50 999 99.0 99.0  1.87  5.56  5.09 999 1017.3 999.0   9.1 999.0 99.0 99.00
2014 06 05 20 50 999 99.0 99.0  2.07  5.56  5.06 999 1016.9 999.0   9.1 999.0 99.0 99.00
2014 06 05 21 50 999 99.0 99.0  1.92  5.88  4.98 999 1016.8 999.0   9.2 999.0 99.0 99.00
2014 06 05 22 50 999 99.0 99.0  1.91  5.88  5.07 999 1016.7 999.0   9.2 999.0 99.0 99.00
2014 06 05 23 50 999 99.0 99.0  1.70  9.09  5.19 999 1016.4 999.0   9.2 999.0 99.0 99.00
2014 06 06 00 50 999 99.0 99.0 99.00 99.00 99.00 999 1015.9 999.0   9.2 999.0 99.0 99.00
2014 06 06 01 50 999 99.0 99.0  1.54  9.09  5.12 999 1015.4 999.0   9.2 999.0 99.0 99.00
2014 06 06 02 50 999 99.0 99.0  1.55  5.88  5.24 999 1015.0 999.0   9.2 999.0 99.0 99.00
2014 06 06 03 50 999 99.0 99.0  1.64  8.33  5.31 999 1014.4 999.0   9.2 999.0 99.0 99.00
2014 06 06 04 50 999 99.0 99.0  1.71  8.33  5.19 999 1014.2 999.0   9.2 999.0 99.0 99.00
2014 06 06 05 50 999 99.0 99.0  1.76  9.09  5.38 999 1013.7 999.0   9.2 999.0 99.0 99.00
2014 06 06 06 50 999 99.0 99.0  1.79  7.69  5.05 999 1013.8 999.0   9.2 999.0 99.0 99.00
2014 06 06 07 50 999 99.0 99.0  1.85  7.69  5.03 999 1013.2 999.0   9.2 999.0 99.0 99.00
2014 06 06 08 50 999 99.0 99.0  1.85  9.09  4.98 999 1012.6 999.0   9.2 999.0 99.0 99.00
2014 06 06 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.2 999.0   9.2 999.0 99.0 99.00
2014 06 06 10 50 999 99.0 99.0  1.77  5.88  4.65 999 1011.5 999.0   9.2 999.0 99.0 99.00
2014 06 06 11 50 999 99.0 99.0 99.00 99.00 99.00 999 1011.0 999.0   9.1 999.0 99.0 99.00
2014 06 06 12 50 999 99.0 99.0  1.69  5.88  4.67 999 1010.2 999.0   9.1 999.0 99.0 99.00
2014 06 06 13 50 999 99.0 99.0  1.70  6.25  4.66 999 1009.7 999.0   9.1 999.0 99.0 99.00
2014 06 06 14 50 999 99.0 99.0  1.59  5.26  4.85 999 1009.1 999.0   9.1 999.0 99.0 99.00
2014 06 06 15 50 999 99.0 99.0  1.54  5.88  4.85 999 1008.7 999.0   9.1 999.0 99.0 99.00
2014 06 06 16 50 999 99.0 99.0  1.46  5.88  4.71 999 1008.3 999.0   9.1 999.0 99.0 99.00
2014 06 06 17 50 999 99.0 99.0  1.45  5.26  4.81 999 1007.8 999.0   9.1 999.0 99.0 99.00
2014 06 06 18 50 999 99.0 99.0  1.57  7.69  4.76 999 1007.6 999.0   9.1 999.0 99.0 99.00
2014 06 06 19 50 999 99.0 99.0  1.55  7.69  4.68 999 1007.1 999.0   9.1 999.0 99.0 99.00
2014 06 06 20 50 999 99.0 99.0  1.59  5.26  4.71 999 1007.0 999.0   9.1 999.0 99.0 99.00
2014 06 06 21 50 999 99.0 99.0  1.61  7.14  4.83 999 1007.1 999.0   9.2 999.0 99.0 99.00
2014 06 06 22 50 999 99.0 99.0  1.65  6.67  4.85 999 1006.9 999.0   9.2 999.0 99.0 99.00
2014 06 06 23 50 999 99.0 99.0  1.59  5.56  4.81 999 1007.1 999.0   9.2 999.0 99.0 99.00
2014 06 07 00 50 999 99.0 99.0  1.55  6.25  4.79 999 1006.9 999.0   9.2 999.0 99.0 99.00
2014 06 07 01 50 999 99.0 99.0  1.50  5.88  5.00 999 1006.7 999.0   9.2 999.0 99.0 99.00
2014 06 07 02 50 999 99.0 99.0  1.51  7.14  5.11 999 1006.7 999.0   9.2 999.0 99.0 99.00
2014 06 07 03 50 999 99.0 99.0  1.57  7.14  5.22 999 1006.8 999.0   9.2 999.0 99.0 99.00
2014 06 07 04 50 999 99.0 99.0  1.61  8.33  5.46 999 1006.5 999.0   9.2 999.0 99.0 99.00
2014 06 07 05 50 999 99.0 99.0  1.58  7.69  5.51 999 1006.5 999.0   9.2 999.0 99.0 99.00
2014 06 07 06 50 999 99.0 99.0  1.72  8.33  5.64 999 1006.5 999.0   9.2 999.0 99.0 99.00
2014 06 07 07 50 999 99.0 99.0  1.69  7.69  5.53 999 1006.7 999.0   9.2 999.0 99.0 99.00
2014 06 07 08 50 999 99.0 99.0  1.63  7.69  5.47 999 1006.5 999.0   9.2 999.0 99.0 99.00
2014 06 07 09 50 999 99.0 99.0  1.74  7.69  5.65 999 1006.7 999.0   9.2 999.0 99.0 99.00
2014 06 07 10 50 999 99.0 99.0  1.75  7.69  5.72 999 1006.7 999.0   9.2 999.0 99.0 99.00
2014 06 07 11 50 999 99.0 99.0  1.61  7.69  5.54 999 1006.4 999.0   9.2 999.0 99.0 99.00
2014 06 07 12 50 999 99.0 99.0  1.55  7.14  5.50 999 1006.2 999.0   9.3 999.0 99.0 99.00
2014 06 07 13 50 999 99.0 99.0  1.41  7.69  5.29 999 1006.0 999.0   9.3 999.0 99.0 99.00
2014 06 07 14 50 999 99.0 99.0  1.38  7.69  5.37 999 1005.8 999.0   9.3 999.0 99.0 99.00
2014 06 07 15 50 999 99.0 99.0  1.56  7.69  5.64 999 1005.6 999.0   9.3 999.0 99.0 99.00
2014 06 07 16 50 999 99.0 99.0  1.47  8.33  5.66 999 1005.7 999.0   9.3 999.0 99.0 99.00
2014 06 07 17 50 999 99.0 99.0  1.52  8.33  5.61 999 1005.6 999.0   9.3 999.0 99.0 99.00
2014 06 07 18 50 999 99.0 99.0  1.41  9.09  5.37 999 1005.3 999.0   9.4 999.0 99.0 99.00
2014 06 07 19 50 999 99.0 99.0  1.53  8.33  5.61 999 1005.1 999.0   9.4 999.0 99.0 99.00
2014 06 07 20 50 999 99.0 99.0  1.43  6.67  5.39 999 1005.0 999.0   9.4 999.0 99.0 99.00
2014 06 07 21 50 999 99.0 99.0  1.54  8.33  5.47 999 1004.6 999.0   9.5 999.0 99.0 99.00
2014 06 07 22 50 999 99.0 99.0  1.62  8.33  5.60 999 1004.2 999.0   9.5 999.0 99.0 99.00
2014 06 07 23 50 999 99.0 99.0  1.67  8.33  5.67 999 1003.9 999.0   9.5 999.0 99.0 99.00
2014 06 08 00 50 999 99.0 99.0  1.53  8.33  5.49 999 1003.5 999.0   9.6 999.0 99.0 99.00
2014 06 08 01 50 999 99.0 99.0  1.60  7.69  5.60 999 1003.3 999.0   9.6 999.0 99.0 99.00
2014 06 08 02 50 999 99.0 99.0  1.49  6.67  5.62 999 1003.1 999.0   9.6 999.0 99.0 99.00
2014 06 08 03 50 999 99.0 99.0  1.49  8.33  5.65 999 1002.9 999.0   9.6 999.0 99.0 99.00
2014 06 08 04 50 999 99.0 99.0  1.62  8.33  5.89 999 1002.9 999.0   9.7 999.0 99.0 99.00
2014 06 08 05 50 999 99.0 99.0  1.61 10.00  6.13 999 1003.0 999.0   9.7 999.0 99.0 99.00
2014 06 08 06 50 999 99.0 99.0  1.54  8.33  5.97 999 1003.4 999.0   9.6 999.0 99.0 99.00
2014 06 08 07 50 999 99.0 99.0  1.59  9.09  6.15 999 1003.7 999.0   9.6 999.0 99.0 99.00
2014 06 08 08 50 999 99.0 99.0  1.70  9.09  6.30 999 1004.0 999.0   9.6 999.0 99.0 99.00
2014 06 08 09 50 999 99.0 99.0  1.53  9.09  6.07 999 1004.4 999.0   9.6 999.0 99.0 99.00
2014 06 08 10 50 999 99.0 99.0  1.55  9.09  6.14 999 1004.7 999.0   9.5 999.0 99.0 99.00
2014 06 08 11 50 999 99.0 99.0  1.50  8.33  6.19 999 1005.0 999.0   9.6 999.0 99.0 99.00
2014 06 08 12 50 999 99.0 99.0  1.60  7.69  6.04 999 1005.1 999.0   9.5 999.0 99.0 99.00
2014 06 08 13 50 999 99.0 99.0  1.53  8.33  5.85 999 1005.6 999.0   9.5 999.0 99.0 99.00
2014 06 08 14 50 999 99.0 99.0  1.37  7.69  5.74 999 1006.0 999.0   9.5 999.0 99.0 99.00
2014 06 08 15 50 999 99.0 99.0  1.33  8.33  5.80 999 1006.9 999.0   9.5 999.0 99.0 99.00
2014 06 08 16 50 999 99.0 99.0  1.43  8.33  6.08 999 1007.5 999.0   9.5 999.0 99.0 99.00
2014 06 08 17 50 999 99.0 99.0  1.44  7.69  6.19 999 1008.1 999.0   9.5 999.0 99.0 99.00
2014 06 08 18 50 999 99.0 99.0  1.54  8.33  6.34 999 1008.7 999.0   9.6 999.0 99.0 99.00
2014 06 08 19 50 999 99.0 99.0  1.57  7.69  6.36 999 1009.3 999.0   9.7 999.0 99.0 99.00
2014 06 08 20 50 999 99.0 99.0  1.56  7.14  6.19 999 1010.3 999.0   9.9 999.0 99.0 99.00
2014 06 08 21 50 999 99.0 99.0  1.61  7.69  6.26 999 1011.1 999.0   9.9 999.0 99.0 99.00
2014 06 08 22 50 999 99.0 99.0  1.51  7.69  5.86 999 1011.7 999.0  10.0 999.0 99.0 99.00
2014 06 08 23 50 999 99.0 99.0  1.59  8.33  5.82 999 1012.3 999.0  10.0 999.0 99.0 99.00
2014 06 09 00 50 999 99.0 99.0  1.40  9.09  5.50 999 1012.7 999.0  10.1 999.0 99.0 99.00
2014 06 09 01 50 999 99.0 99.0  1.55  8.33  5.97 999 1013.0 999.0  10.1 999.0 99.0 99.00
2014 06 09 02 50 999 99.0 99.0  1.45  8.33  5.81 999 1013.2 999.0  10.1 999.0 99.0 99.00
2014 06 09 03 50 999 99.0 99.0  1.43  8.33  6.21 999 1013.4 999.0  10.1 999.0 99.0 99.00
2014 06 09 04 50 999 99.0 99.0  1.46  8.33  6.12 999 1013.6 999.0  10.1 999.0 99.0 99.00
2014 06 09 05 50 999 99.0 99.0  1.54  8.33  6.38 999 1014.0 999.0  10.1 999.0 99.0 99.00
2014 06 09 06 50 999 99.0 99.0  1.58  8.33  6.25 999 1014.4 999.0  10.1 999.0 99.0 99.00
2014 06 09 07 50 999 99.0 99.0  1.68  8.33  6.42 999 1014.7 999.0  10.1 999.0 99.0 99.00
2014 06 09 08 50 999 99.0 99.0  1.58  9.09  6.29 999 1015.0 999.0  10.1 999.0 99.0 99.00
2014 06 09 09 50 999 99.0 99.0  1.56  7.69  6.37 999 1015.3 999.0  10.1 999.0 99.0 99.00
2014 06 09 10 50 999 99.0 99.0  1.74  8.33  6.56 999 1015.7 999.0  10.0 999.0 99.0 99.00
2014 06 09 11 50 999 99.0 99.0  1.68  8.33  6.34 999 1015.8 999.0  10.0 999.0 99.0 99.00
2014 06 09 12 50 999 99.0 99.0  1.52  8.33  6.30 999 1015.8 999.0  10.0 999.0 99.0 99.00
2014 06 09 13 50 999 99.0 99.0  1.41  7.69  5.48 999 1015.8 999.0  10.0 999.0 99.0 99.00
2014 06 09 14 50 999 99.0 99.0  1.32  9.09  5.51 999 1016.2 999.0  10.0 999.0 99.0 99.00
2014 06 09 15 50 999 99.0 99.0  1.30  8.33  5.51 999 1016.4 999.0  10.0 999.0 99.0 99.00
2014 06 09 16 50 999 99.0 99.0  1.33  7.69  5.75 999 1016.7 999.0  10.0 999.0 99.0 99.00
2014 06 09 17 50 999 99.0 99.0  1.34  8.33  5.92 999 1017.0 999.0  10.0 999.0 99.0 99.00
2014 06 09 18 50 999 99.0 99.0  1.27  8.33  5.89 999 1017.4 999.0  10.0 999.0 99.0 99.00
2014 06 09 19 50 999 99.0 99.0  1.38  8.33  6.19 999 1017.7 999.0  10.1 999.0 99.0 99.00
2014 06 09 20 50 999 99.0 99.0  1.35  8.33  6.10 999 1018.1 999.0  10.2 999.0 99.0 99.00
2014 06 09 21 50 999 99.0 99.0  1.32  7.69  6.01 999 1018.2 999.0  10.3 999.0 99.0 99.00
2014 06 09 22 50 999 99.0 99.0  1.25  7.69  5.78 999 1018.5 999.0  10.7 999.0 99.0 99.00
2014 06 09 23 50 999 99.0 99.0  1.37  7.69  5.79 999 1018.8 999.0  11.1 999.0 99.0 99.00
2014 06 10 00 50 999 99.0 99.0  1.33  7.69  5.76 999 1019.0 999.0  11.2 999.0 99.0 99.00
2014 06 10 01 50 999 99.0 99.0  1.31  7.14  5.67 999 1019.1 999.0  11.2 999.0 99.0 99.00
2014 06 10 02 50 999 99.0 99.0  1.22  7.14  5.60 999 1019.2 999.0  11.2 999.0 99.0 99.00
2014 06 10 03 50 999 99.0 99.0  1.16  7.69  5.44 999 1019.3 999.0  10.5 999.0 99.0 99.00
2014 06 10 04 50 999 99.0 99.0  1.14  7.14  5.57 999 1019.2 999.0  10.9 999.0 99.0 99.00
2014 06 10 05 50 999 99.0 99.0  1.17  5.56  5.40 999 1019.2 999.0  10.8 999.0 99.0 99.00
2014 06 10 06 50 999 99.0 99.0  1.13  6.67  5.59 999 1019.6 999.0  10.7 999.0 99.0 99.00
2014 06 10 07 50 999 99.0 99.0  1.07  7.69  5.50 999 1019.7 999.0  10.4 999.0 99.0 99.00
2014 06 10 08 50 999 99.0 99.0  1.06  7.69  5.59 999 1019.7 999.0  10.5 999.0 99.0 99.00
2014 06 10 09 50 999 99.0 99.0  1.11  7.14  5.72 999 1019.8 999.0  10.5 999.0 99.0 99.00
2014 06 10 10 50 999 99.0 99.0  1.09  7.69  5.87 999 1019.9 999.0  10.7 999.0 99.0 99.00
2014 06 10 11 50 999 99.0 99.0  1.03  5.56  5.33 999 1019.9 999.0  10.6 999.0 99.0 99.00
