YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 09 20 19 00 300  6.6  8.1  3.49 10.00  7.65 999 1018.1  12.2  12.2 999.0 99.0 99.00
2005 09 20 20 00 306  6.7  8.5  2.98 10.00  7.18 999 1018.7  12.5  12.2 999.0 99.0 99.00
2005 09 20 21 00 305  7.0  8.5  2.82 10.00  6.82 999 1019.1  12.5  12.2 999.0 99.0 99.00
2005 09 20 22 00 293  9.1 10.9  2.84  9.09  6.49 999 1019.6  12.5  12.2 999.0 99.0 99.00
2005 09 20 23 00 304  9.0 10.8  2.73  9.09  6.32 999 1020.2  12.5  12.2 999.0 99.0 99.00
2005 09 21 00 00 302  8.4  9.9  2.45 10.00  6.11 999 1020.5  12.5  12.2 999.0 99.0 99.00
2005 09 21 01 00 306  8.0  9.3  2.57 10.00  6.14 999 1021.0  12.6  12.2 999.0 99.0 99.00
2005 09 21 02 00 302  8.4 10.4  2.29  9.09  5.84 999 1021.5  12.5  12.2 999.0 99.0 99.00
2005 09 21 03 00 311  8.4 10.0  2.46  8.33  6.12 999 1022.1  12.5  12.2 999.0 99.0 99.00
2005 09 21 04 00 305  8.0  9.7  2.72  8.33  6.36 999 1022.8  12.2  12.2 999.0 99.0 99.00
2005 09 21 05 00 297  6.7  8.1  2.31  9.09  6.16 999 1023.6  12.5  12.2 999.0 99.0 99.00
2005 09 21 06 00 316  8.2  9.8  2.49  9.09  6.40 999 1024.1  12.5  12.2 999.0 99.0 99.00
2005 09 21 07 00 321  5.8  6.9  2.66 10.00  6.68 999 1024.9  12.3  12.2 999.0 99.0 99.00
2005 09 21 08 00 281  5.8  7.0  2.44  9.09  6.36 999 1025.1  12.1  12.2 999.0 99.0 99.00
2005 09 21 09 00 283  5.1  6.4  2.47  9.09  6.36 999 1025.7  12.0  12.2 999.0 99.0 99.00
2005 09 21 10 00 280  4.7  5.4  2.07  9.09  6.23 999 1025.7  11.8  12.1 999.0 99.0 99.00
2005 09 21 11 00 263  4.9  5.9  2.08  9.09  6.23 999 1025.8  11.8  12.1 999.0 99.0 99.00
2005 09 21 12 00 260  6.2  7.0  1.81  9.09  6.07 999 1025.9  11.7  12.1 999.0 99.0 99.00
2005 09 21 13 00 254  5.4  6.3  1.69  8.33  5.91 999 1026.2  11.4  12.1 999.0 99.0 99.00
2005 09 21 14 00 253  5.5  6.7  1.59  8.33  5.79 999 1026.7  11.3  12.1 999.0 99.0 99.00
2005 09 21 15 00 256  5.0  6.3  1.61  7.69  5.88 999 1026.9  11.4  12.1 999.0 99.0 99.00
2005 09 21 16 00 259  5.6  7.0  1.61  7.69  5.83 999 1027.2  11.4  12.1 999.0 99.0 99.00
2005 09 21 17 00 254  6.1  7.7  1.77  6.67  5.89 999 1027.4  11.5  12.1 999.0 99.0 99.00
2005 09 21 18 00 257  6.0  7.3  1.75  7.69  5.85 999 1027.4  11.7  12.1 999.0 99.0 99.00
2005 09 21 19 00 241  6.9  8.3  1.66  7.14  5.54 999 1027.8  11.7  12.1 999.0 99.0 99.00
2005 09 21 20 00 239  7.5  8.9  1.86  7.14  5.53 999 1028.1  11.8  12.1 999.0 99.0 99.00
2005 09 21 21 00 247  7.5  8.8  1.79  7.14  5.38 999 1028.2  11.8  12.1 999.0 99.0 99.00
2005 09 21 22 00 248  8.3 10.0  1.73  6.25  5.23 999 1028.2  11.8  12.1 999.0 99.0 99.00
2005 09 21 23 00 253  8.7 10.7  1.68  6.67  5.01 999 1027.4  11.8  12.1 999.0 99.0 99.00
2005 09 22 00 00 261  8.2  9.7  1.67  6.67  5.13 999 1027.5  11.8  12.1 999.0 99.0 99.00
2005 09 22 01 00 251  8.0  9.3  1.58  6.25  5.00 999 1027.9  11.8  12.1 999.0 99.0 99.00
2005 09 22 02 00 252  7.7  9.5  1.60  6.25  4.91 999 1027.9  11.3  12.1 999.0 99.0 99.00
2005 09 22 03 00 257  7.0  8.6  1.52  5.56  5.17 999 1027.6  11.3  12.1 999.0 99.0 99.00
2005 09 22 04 00 251  7.5  8.7  1.58  6.67  5.31 999 1027.9  11.7  12.1 999.0 99.0 99.00
2005 09 22 05 00 249  7.5  9.0  1.50  6.67  5.34 999 1028.2  11.9  12.1 999.0 99.0 99.00
2005 09 22 06 00 248  7.7  8.9  1.70  6.25  5.50 999 1028.1  12.0  12.1 999.0 99.0 99.00
2005 09 22 07 00 239  6.9  8.6  1.71  6.25  5.13 999 1027.6  11.8  12.1 999.0 99.0 99.00
2005 09 22 08 00 241  8.5 10.4  1.58  5.88  5.11 999 1028.1  11.8  12.1 999.0 99.0 99.00
2005 09 22 09 00 244  8.6 10.0  1.71  5.56  4.87 999 1028.1  11.8  12.1 999.0 99.0 99.00
2005 09 22 10 00 234  8.4 10.0  1.65  5.56  4.77 999 1027.4  11.8  12.1 999.0 99.0 99.00
2005 09 22 11 00 232  9.0 10.7  1.69  5.56  4.84 999 1027.4  11.8  12.1 999.0 99.0 99.00
2005 09 22 12 00 227  8.2  9.6  1.71  5.88  4.89 999 1027.0  11.8  12.1 999.0 99.0 99.00
2005 09 22 13 00 220 10.0 11.5  1.74  5.26  4.89 999 1026.4  11.7  12.1 999.0 99.0 99.00
2005 09 22 14 00 225 10.2 12.0  1.80  5.56  5.10 999 1026.0  11.8  12.1 999.0 99.0 99.00
2005 09 22 15 00 219 10.6 12.1  1.89  6.67  5.07 999 1025.7  11.8  12.1 999.0 99.0 99.00
2005 09 22 16 00 223  9.8 11.8  2.16  6.67  5.28 999 1025.6  11.8  12.1 999.0 99.0 99.00
2005 09 22 17 00 225 10.5 13.0  2.27  6.67  5.38 999 1025.3  12.0  12.1 999.0 99.0 99.00
2005 09 22 18 00 222 10.4 12.6  2.20  6.67  5.48 999 1025.0  11.9  12.1 999.0 99.0 99.00
2005 09 22 19 00 218 10.4 12.5  2.37  7.14  5.52 999 1024.9  11.7  12.1 999.0 99.0 99.00
2005 09 22 20 00 220 11.5 14.6  2.54  7.14  5.44 999 1024.4  11.7  12.1 999.0 99.0 99.00
2005 09 22 21 00 222 12.1 15.0  2.60  7.14  5.49 999 1024.1  11.7  12.1 999.0 99.0 99.00
2005 09 22 22 00 218 12.5 15.4  2.78  7.14  5.54 999 1023.6  11.4  12.1 999.0 99.0 99.00
2005 09 22 23 00 215 13.2 16.0  2.94  7.69  5.75 999 1022.7  11.1  12.1 999.0 99.0 99.00
2005 09 23 00 00 212 12.7 16.0  3.15  7.69  5.72 999 1022.1  10.9  12.1 999.0 99.0 99.00
2005 09 23 01 00 210 13.5 16.1  2.87  7.69  5.86 999 1021.1  11.6  12.1 999.0 99.0 99.00
2005 09 23 02 00 204 13.0 16.1  3.14  7.69  6.19 999 1020.2  11.8  12.1 999.0 99.0 99.00
2005 09 23 03 00 210 12.9 15.4  3.07  7.69  6.02 999 1019.6  11.7  12.1 999.0 99.0 99.00
2005 09 23 04 00 214 12.8 15.6  3.37 10.00  6.53 999 1018.9  11.7  12.1 999.0 99.0 99.00
2005 09 23 05 00 220 13.4 16.6  3.76  9.09  6.66 999 1018.7  11.8  12.1 999.0 99.0 99.00
2005 09 23 06 00 227 13.1 15.8  4.00 10.00  6.83 999 1018.2  11.8  12.1 999.0 99.0 99.00
2005 09 23 07 00 232 12.7 16.3  4.07 10.00  6.94 999 1018.5  11.8  12.1 999.0 99.0 99.00
2005 09 23 08 00 230 13.1 15.8  4.02  9.09  6.84 999 1018.0  12.1  12.1 999.0 99.0 99.00
2005 09 23 09 00 234 13.6 16.8  3.99 10.00  6.81 999 1018.0  12.1  12.1 999.0 99.0 99.00
2005 09 23 10 00 232 12.9 15.5  4.22  9.09  6.83 999 1017.6  12.1  12.1 999.0 99.0 99.00
2005 09 23 11 00 232 13.6 16.8  4.05  9.09  6.69 999 1017.5  12.1  12.0 999.0 99.0 99.00
2005 09 23 12 00 232 12.7 15.3  3.64 11.11  6.54 999 1017.3  12.1  11.8 999.0 99.0 99.00
2005 09 23 13 00 230 12.3 14.5  3.97 10.00  7.09 999 1017.3  12.1  11.8 999.0 99.0 99.00
2005 09 23 14 00 229 11.2 14.1  3.87 11.11  6.97 999 1017.4  12.0  11.8 999.0 99.0 99.00
2005 09 23 15 00 232 11.5 14.0  3.99 11.11  7.27 999 1017.4  12.1  11.8 999.0 99.0 99.00
2005 09 23 16 00 230 10.4 13.2  3.88 11.11  7.44 999 1017.4  12.0  11.8 999.0 99.0 99.00
2005 09 23 17 00 229 11.1 13.9  3.91 11.11  7.50 999 1017.2  12.1  11.8 999.0 99.0 99.00
2005 09 23 18 00 229 11.6 14.3  4.27 11.11  7.57 999 1017.4  11.8  11.8 999.0 99.0 99.00
2005 09 23 19 00 224 11.4 14.8  4.06 11.11  7.26 999 1017.3  11.8  11.8 999.0 99.0 99.00
2005 09 23 20 00 223 11.9 15.2  4.09 10.00  7.13 999 1017.1  12.1  11.8 999.0 99.0 99.00
2005 09 23 21 00 219 12.3 15.3  4.10 10.00  7.03 999 1016.5  12.1  11.8 999.0 99.0 99.00
2005 09 23 22 00 217 13.0 16.1  3.68  9.09  6.73 999 1015.8  12.1  11.8 999.0 99.0 99.00
2005 09 23 23 00 218 13.1 15.6  3.86  9.09  6.62 999 1015.0  11.8  11.8 999.0 99.0 99.00
2005 09 24 00 00 213 12.2 15.7  3.63 10.00  6.33 999 1014.2  12.0  11.8 999.0 99.0 99.00
2005 09 24 01 00 209 13.4 15.7  3.70  9.09  6.40 999 1013.4  12.1  11.8 999.0 99.0 99.00
2005 09 24 02 00 205 13.3 16.7  4.01  9.09  6.82 999 1012.7  12.1  11.8 999.0 99.0 99.00
2005 09 24 03 00 202 13.2 15.8  4.08 11.11  6.85 999 1012.5  12.1  11.7 999.0 99.0 99.00
2005 09 24 04 00 203 12.8 16.2  4.60 10.00  7.18 999 1011.7  12.2  11.7 999.0 99.0 99.00
2005 09 24 05 00 204 12.0 15.7  4.70 11.11  7.62 999 1011.1  12.1  11.7 999.0 99.0 99.00
2005 09 24 06 00 207 13.4 17.3  5.16 10.00  7.79 999 1010.4  12.2  11.7 999.0 99.0 99.00
2005 09 24 07 00 205 14.0 16.9  4.78 10.00  7.43 999 1009.6  12.5  11.7 999.0 99.0 99.00
2005 09 24 08 00 205 13.5 16.2  4.82 11.11  7.30 999 1009.4  11.8  11.7 999.0 99.0 99.00
2005 09 24 09 00 212 13.5 16.2  4.55 10.00  7.24 999 1009.1  12.0  11.7 999.0 99.0 99.00
2005 09 24 10 00 222 13.2 16.6  4.15 10.00  7.05 999 1009.4  12.0  11.7 999.0 99.0 99.00
2005 09 24 11 00 243 11.1 13.9  4.11 10.00  6.98 999 1010.0  12.0  11.4 999.0 99.0 99.00
2005 09 24 12 00 248 11.4 13.8  3.87 10.00  6.77 999 1010.4  11.8  11.4 999.0 99.0 99.00
2005 09 24 13 00 248 11.2 14.1  4.07 10.00  7.13 999 1011.2  11.7  11.4 999.0 99.0 99.00
2005 09 24 14 00 253 11.0 13.2  3.73 11.11  6.95 999 1011.7  11.4  11.4 999.0 99.0 99.00
2005 09 24 15 00 247 11.7 14.1  3.77 11.11  6.81 999 1012.0  11.3  11.4 999.0 99.0 99.00
2005 09 24 16 00 245 12.1 14.6  3.91 11.11  7.12 999 1012.6  11.4  11.4 999.0 99.0 99.00
2005 09 24 17 00 239 10.4 12.2  3.95 11.11  7.37 999 1013.3  11.4  11.4 999.0 99.0 99.00
2005 09 24 18 00 235  9.9 12.7  3.87 10.00  7.19 999 1014.1  11.4  11.3 999.0 99.0 99.00
2005 09 24 19 00 230  9.5 12.6  4.07 11.11  7.57 999 1014.3  11.6  11.4 999.0 99.0 99.00
2005 09 24 20 00 229 10.8 13.9  3.81 10.00  7.05 999 1014.8  11.0  11.4 999.0 99.0 99.00
2005 09 24 21 00 249 11.0 14.1  3.70 10.00  6.73 999 1015.0  11.2  11.4 999.0 99.0 99.00
2005 09 24 22 00 246 10.9 13.1  3.75 10.00  6.96 999 1015.4  11.7  11.4 999.0 99.0 99.00
2005 09 24 23 00 247 11.3 13.6  3.59 10.00  6.42 999 1015.8  11.7  11.4 999.0 99.0 99.00
2005 09 25 00 00 251 11.9 14.0  3.52 10.00  6.47 999 1015.7  11.4  11.3 999.0 99.0 99.00
2005 09 25 01 00 254 11.0 13.0  3.16  8.33  6.20 999 1015.7  11.7  11.3 999.0 99.0 99.00
2005 09 25 02 00 249 11.4 13.4  3.24  9.09  6.38 999 1015.8  11.4  11.4 999.0 99.0 99.00
2005 09 25 03 00 251 11.2 13.4  3.14  9.09  6.39 999 1016.3  11.4  11.4 999.0 99.0 99.00
2005 09 25 04 00 247  9.7 12.7  3.17  9.09  6.46 999 1016.5  11.3  11.4 999.0 99.0 99.00
2005 09 25 05 00 246 10.8 12.7  3.21  9.09  6.54 999 1017.1  11.3  11.3 999.0 99.0 99.00
2005 09 25 06 00 248 10.0 12.1  3.29 10.00  6.69 999 1017.5  11.2  11.3 999.0 99.0 99.00
2005 09 25 07 00 247  9.1 11.2  3.24 10.00  6.63 999 1017.8  11.1  11.3 999.0 99.0 99.00
2005 09 25 08 00 241  9.0 11.1  3.29  8.33  6.88 999 1018.1  11.0  11.3 999.0 99.0 99.00
2005 09 25 09 00 240  8.7 10.4  2.94  8.33  6.62 999 1018.2  11.1  11.3 999.0 99.0 99.00
2005 09 25 10 00 250  9.9 12.5  3.25  9.09  6.79 999 1018.1  10.9  11.3 999.0 99.0 99.00
2005 09 25 11 00 256 10.0 11.9  3.12  7.69  6.33 999 1018.3  11.0  11.3 999.0 99.0 99.00
2005 09 25 12 00 249  9.0 10.6  2.75  8.33  6.10 999 1018.0  11.0  11.3 999.0 99.0 99.00
2005 09 25 13 00 246  8.5 10.6  2.84 10.00  6.11 999 1018.0  11.0  11.3 999.0 99.0 99.00
2005 09 25 14 00 249  8.4 10.6  2.67  9.09  5.97 999 1017.9  10.9  11.3 999.0 99.0 99.00
2005 09 25 15 00 247  8.4 10.1  2.47  8.33  5.88 999 1018.0  11.0  11.3 999.0 99.0 99.00
2005 09 25 16 00 248  9.1 11.9  2.58 10.00  6.32 999 1017.9  11.0  11.3 999.0 99.0 99.00
2005 09 25 17 00 243  9.4 11.4  2.53  8.33  6.18 999 1018.1  11.0  11.3 999.0 99.0 99.00
2005 09 25 18 00 250  8.7 10.0  2.55 10.00  6.24 999 1018.5  11.0  11.3 999.0 99.0 99.00
2005 09 25 19 00 254  8.3 10.0  2.67  9.09  6.68 999 1018.7  11.0  11.3 999.0 99.0 99.00
2005 09 25 20 00 253  8.1  9.8  2.63 10.00  6.75 999 1018.9  11.0  11.3 999.0 99.0 99.00
2005 09 25 21 00 254  9.2 10.7  2.70  9.09  6.52 999 1018.9  11.0  11.3 999.0 99.0 99.00
2005 09 25 22 00 264  8.2 10.1  2.60  9.09  6.48 999 1019.4  11.3  11.3 999.0 99.0 99.00
2005 09 25 23 00 258  8.5  9.9  2.58 10.00  6.26 999 1019.5  11.3  11.3 999.0 99.0 99.00
2005 09 26 00 00 256  7.4  8.9  2.49  7.69  6.23 999 1019.5  11.3  11.3 999.0 99.0 99.00
2005 09 26 01 00 260  7.1  8.2  2.25  7.14  5.96 999 1019.5  11.3  11.3 999.0 99.0 99.00
2005 09 26 02 00 246  6.7  8.3  2.28 10.00  6.29 999 1019.6  11.3  11.3 999.0 99.0 99.00
2005 09 26 03 00 244  6.9  8.0  2.14  9.09  6.10 999 1019.5  11.2  11.3 999.0 99.0 99.00
2005 09 26 04 00 238  6.0  7.5  2.08 11.11  6.29 999 1019.6  11.0  11.3 999.0 99.0 99.00
2005 09 26 05 00 247  7.6  9.0  2.00 11.11  6.35 999 1019.7  10.9  11.3 999.0 99.0 99.00
2005 09 26 06 00 248  6.9  8.3  1.92 10.00  5.98 999 1020.3  10.9  11.3 999.0 99.0 99.00
2005 09 26 07 00 241  7.1  9.1  2.00 10.00  6.24 999 1020.3  10.9  11.3 999.0 99.0 99.00
2005 09 26 08 00 239  6.5  8.3  2.04  9.09  6.33 999 1020.3  10.9  11.3 999.0 99.0 99.00
2005 09 26 09 00 230  6.4  7.6  2.07 11.11  6.51 999 1020.3  11.0  11.3 999.0 99.0 99.00
2005 09 26 10 00 227  5.7  6.8  2.01 11.11  6.21 999 1020.0  10.9  11.3 999.0 99.0 99.00
2005 09 26 11 00 221  5.8  6.9  1.97 10.00  6.29 999 1019.6  10.9  11.3 999.0 99.0 99.00
2005 09 26 12 00 227  5.9  7.4  1.87  6.67  5.93 999 1019.5  10.9  11.3 999.0 99.0 99.00
2005 09 26 13 00 213  5.4  6.6  1.89  9.09  6.11 999 1019.0  10.6  11.3 999.0 99.0 99.00
2005 09 26 14 00 208  5.4  6.4  1.87 10.00  5.98 999 1018.8  10.6  11.3 999.0 99.0 99.00
2005 09 26 15 00 204  5.5  6.7  1.68 11.11  5.89 999 1018.1  10.6  11.3 999.0 99.0 99.00
2005 09 26 16 00 186  6.0  6.9  1.67  7.69  6.02 999 1017.9  10.5  11.3 999.0 99.0 99.00
2005 09 26 17 00 167  6.5  7.6  1.61  9.09  6.31 999 1017.4  10.6  11.3 999.0 99.0 99.00
2005 09 26 18 00 159  7.2  8.3  1.58 10.00  6.03 999 1017.2  10.6  11.3 999.0 99.0 99.00
2005 09 26 19 00 149  7.0  8.3  1.64 10.00  5.87 999 1016.4  11.0  11.3 999.0 99.0 99.00
2005 09 26 20 00 140  8.1  9.5  1.64  9.09  5.69 999 1015.5  11.0  11.3 999.0 99.0 99.00
2005 09 26 21 00 131  9.0 10.7  1.59  8.33  5.31 999 1014.3  10.9  11.3 999.0 99.0 99.00
2005 09 26 22 00 136 10.8 12.5  1.73  9.09  5.05 999 1013.0  10.9  11.3 999.0 99.0 99.00
2005 09 26 23 00 127 11.5 13.9  1.86  5.26  5.03 999 1011.3  11.0  11.3 999.0 99.0 99.00
2005 09 27 00 00 128 12.6 16.2  1.98  5.26  4.90 999 1009.5  11.1  11.3 999.0 99.0 99.00
2005 09 27 01 00 124 13.2 16.0  2.45  5.88  5.17 999 1007.3  11.0  11.3 999.0 99.0 99.00
2005 09 27 02 00 122 14.9 18.6  2.85  6.25  5.38 999 1005.0  11.3  11.3 999.0 99.0 99.00
2005 09 27 03 00 121 15.0 18.1  3.12  7.14  5.50 999 1002.7  11.0  11.3 999.0 99.0 99.00
2005 09 27 04 00 113 17.1 20.5  3.78  7.69  6.08 999 1000.0  11.0  11.3 999.0 99.0 99.00
2005 09 27 05 00 109 18.6 22.4  3.83  8.33  6.03 999  996.9  10.9  11.2 999.0 99.0 99.00
2005 09 27 06 00 111 19.3 24.2  5.36  9.09  7.03 999  994.7  10.9  11.0 999.0 99.0 99.00
2005 09 27 07 00 115 18.7 23.8  4.96  9.09  6.91 999  992.9  10.6  11.0 999.0 99.0 99.00
2005 09 27 08 00 114 18.4 23.6  5.86  9.09  7.42 999  990.7  10.9  11.0 999.0 99.0 99.00
2005 09 27 09 00 119 17.1 22.1  6.08 11.11  7.93 999  989.2  11.0  11.0 999.0 99.0 99.00
2005 09 27 10 00 118 15.3 20.5  6.46 11.11  7.94 999  987.4  11.4  11.0 999.0 99.0 99.00
2005 09 27 11 00 127 11.2 15.0  6.42 11.11  8.41 999  985.4  11.7  10.9 999.0 99.0 99.00
2005 09 27 12 00 144  9.1 12.2  6.13 11.11  8.61 999  984.3  11.7  11.0 999.0 99.0 99.00
2005 09 27 13 00 145  7.0  9.5  5.51 12.50  8.66 999  983.1  11.7  11.0 999.0 99.0 99.00
2005 09 27 14 00 146  6.5  8.3  5.45 11.11  8.61 999  982.2  11.4  11.0 999.0 99.0 99.00
2005 09 27 15 00 143  6.1  8.2  5.14 11.11  8.70 999  981.1  11.4  11.3 999.0 99.0 99.00
2005 09 27 16 00 154  5.9  8.2  5.07 12.50  8.72 999  980.1  11.4  11.3 999.0 99.0 99.00
2005 09 27 17 00 194  8.7 11.1  5.11 11.11  8.37 999  979.7  11.3  11.3 999.0 99.0 99.00
2005 09 27 18 00 214  9.8 11.8  5.16 11.11  8.67 999  980.1  11.1  11.3 999.0 99.0 99.00
2005 09 27 19 00 209  8.6 10.9  4.46 11.11  8.10 999  980.1  11.3  11.0 999.0 99.0 99.00
2005 09 27 20 00 193  9.3 12.2  4.83 11.11  8.21 999  980.3  11.4  11.0 999.0 99.0 99.00
2005 09 27 21 00 186 10.3 12.9  4.76 10.00  8.06 999  979.8  11.4  11.0 999.0 99.0 99.00
2005 09 27 22 00 174  9.2 11.3  4.77 11.11  7.82 999  979.2  11.4  11.0 999.0 99.0 99.00
2005 09 27 23 00 178  9.6 11.7  4.70 11.11  7.75 999  978.4  11.5  11.0 999.0 99.0 99.00
2005 09 28 00 00 175 10.3 12.4  4.45 11.11  7.68 999  977.7  11.4  11.0 999.0 99.0 99.00
2005 09 28 01 00 168 11.1 14.5  4.40 11.11  7.25 999  977.3  11.3  11.0 999.0 99.0 99.00
2005 09 28 02 00 158 11.9 14.9  4.48 11.11  7.51 999  976.5  11.0  11.0 999.0 99.0 99.00
2005 09 28 03 00 161 13.6 17.5  4.17 11.11  7.29 999  975.4  10.9  11.3 999.0 99.0 99.00
2005 09 28 04 00 172 12.6 15.3  4.68 11.11  7.71 999  975.2  11.0  11.3 999.0 99.0 99.00
2005 09 28 05 00 182 11.0 13.9  4.34 11.11  7.54 999  975.8  11.3  11.3 999.0 99.0 99.00
2005 09 28 06 00 182 11.8 14.6  4.54 11.11  7.77 999  976.2  11.3  11.4 999.0 99.0 99.00
2005 09 28 07 00 188 11.1 13.9  4.69 10.00  7.78 999  976.7  11.1  11.4 999.0 99.0 99.00
2005 09 28 08 00 195 11.6 14.9  4.71 11.11  7.84 999  977.1  11.0  11.3 999.0 99.0 99.00
2005 09 28 09 00 199 11.9 15.3  5.26 11.11  8.40 999  977.4  10.6  11.3 999.0 99.0 99.00
2005 09 28 10 00 195 12.2 15.2  5.70 11.11  8.41 999  977.4  11.0  11.1 999.0 99.0 99.00
2005 09 28 11 00 187 11.2 14.0  6.10 14.29  9.08 999  977.2  10.9  11.0 999.0 99.0 99.00
2005 09 28 12 00 192 10.0 12.8  6.83 12.50  9.23 999  977.2  10.5  11.0 999.0 99.0 99.00
2005 09 28 13 00 193 10.6 13.4  7.32 14.29  9.91 999  977.0  10.9  11.0 999.0 99.0 99.00
2005 09 28 14 00 195 10.3 12.5  7.24 14.29  9.53 999  977.2  10.9  11.0 999.0 99.0 99.00
2005 09 28 15 00 218 10.4 13.0  6.50 14.29  9.35 999  977.5  10.9  11.0 999.0 99.0 99.00
2005 09 28 16 00 214  9.7 12.5  6.72 14.29  9.57 999  977.9  10.6  11.0 999.0 99.0 99.00
2005 09 28 17 00 225 10.0 12.4  5.65 14.29  8.99 999  978.5  10.6  11.3 999.0 99.0 99.00
2005 09 28 18 00 227  9.1 11.5  5.16 14.29  8.83 999  979.6  10.4  11.3 999.0 99.0 99.00
2005 09 28 19 00 215  9.7 11.7  4.54 12.50  8.25 999  980.4  11.0  11.4 999.0 99.0 99.00
2005 09 28 20 00 224 11.5 14.9  5.12 14.29  8.72 999  980.8  11.3  11.4 999.0 99.0 99.00
2005 09 28 21 00 232 11.4 14.9  5.18 14.29  8.86 999  981.8  11.0  11.3 999.0 99.0 99.00
2005 09 28 22 00 216 11.2 14.5  4.74 12.50  8.47 999  982.6  11.4  11.3 999.0 99.0 99.00
2005 09 28 23 00 230 11.7 14.3  4.78 14.29  8.35 999  983.2  11.4  11.3 999.0 99.0 99.00
2005 09 29 00 00 236 11.5 14.2  4.99 14.29  8.42 999  983.7  11.3  11.2 999.0 99.0 99.00
2005 09 29 01 00 245 11.2 13.6  5.28 12.50  8.54 999  984.2  11.4  11.0 999.0 99.0 99.00
2005 09 29 02 00 247 10.6 13.4  4.64 12.50  8.03 999  984.4  11.3  11.0 999.0 99.0 99.00
2005 09 29 03 00 245 10.7 13.8  4.56 14.29  7.91 999  984.7  11.0  11.0 999.0 99.0 99.00
2005 09 29 04 00 254 10.4 12.9  5.08 12.50  8.24 999  985.4  11.0  11.0 999.0 99.0 99.00
2005 09 29 05 00 249 11.8 15.0  4.55 12.50  7.93 999  986.0  10.7  11.0 999.0 99.0 99.00
2005 09 29 06 00 251 10.7 12.8  4.61 12.50  7.88 999  986.3  10.5  11.3 999.0 99.0 99.00
2005 09 29 07 00 253  9.2 12.0  4.24 10.00  7.58 999  986.8  10.3  11.3 999.0 99.0 99.00
2005 09 29 08 00 243 10.1 12.2  4.21 11.11  7.76 999  987.1  10.5  11.3 999.0 99.0 99.00
2005 09 29 09 00 245  9.9 12.1  3.92 11.11  7.57 999  987.5  10.6  11.3 999.0 99.0 99.00
2005 09 29 10 00 249  9.2 10.9  3.95 12.50  7.76 999  987.7  10.5  11.3 999.0 99.0 99.00
2005 09 29 11 00 263  9.1 11.4  3.49 12.50  7.66 999  988.2  10.9  11.3 999.0 99.0 99.00
2005 09 29 12 00 265 10.6 13.4  3.36 12.50  7.34 999  988.6  10.9  11.0 999.0 99.0 99.00
2005 09 29 13 00 262 11.0 13.6  3.72 11.11  7.45 999  989.1  10.9  11.0 999.0 99.0 99.00
2005 09 29 14 00 268 12.6 15.6  4.15 11.11  7.48 999  989.8  10.6  11.0 999.0 99.0 99.00
2005 09 29 15 00 272 12.3 15.7  4.05 12.50  7.38 999  990.2  10.7  11.0 999.0 99.0 99.00
2005 09 29 16 00 273 12.4 15.1  4.31 11.11  7.32 999  990.6  10.5  10.9 999.0 99.0 99.00
2005 09 29 17 00 270 11.8 14.7  4.38  9.09  7.32 999  990.9  10.5  10.9 999.0 99.0 99.00
2005 09 29 18 00 274 12.3 15.0  3.99 10.00  7.18 999  991.6   9.8  10.9 999.0 99.0 99.00
2005 09 29 19 00 285 11.1 13.4  4.37 10.00  7.45 999  992.2  10.2  11.0 999.0 99.0 99.00
2005 09 29 20 00 286 11.6 14.3  4.03 10.00  7.17 999  992.7  10.2  11.0 999.0 99.0 99.00
2005 09 29 21 00 286 10.3 12.2  4.04 11.11  7.09 999  993.2  10.2  11.0 999.0 99.0 99.00
2005 09 29 22 00 289  9.2 11.2  3.98 11.11  7.43 999  993.8  10.2  11.0 999.0 99.0 99.00
2005 09 29 23 00 267 11.5 14.0  4.26 10.00  7.57 999  994.0   9.8  11.0 999.0 99.0 99.00
2005 09 30 00 00 281  8.8 11.3  4.30 11.11  7.68 999  994.4   9.7  11.0 999.0 99.0 99.00
2005 09 30 01 00 270 12.2 14.5  4.20 11.11  7.49 999  994.6  10.3  11.0 999.0 99.0 99.00
2005 09 30 02 00 272 11.5 14.0  4.44 11.11  7.58 999  995.1  10.5  11.0 999.0 99.0 99.00
2005 09 30 03 00 272 13.2 17.1  4.48 11.11  7.49 999  995.5  10.3  10.9 999.0 99.0 99.00
2005 09 30 04 00 274 13.1 16.5  4.71 11.11  7.42 999  995.7  10.3  10.6 999.0 99.0 99.00
2005 09 30 05 00 270 13.4 17.6  4.82 10.00  7.35 999  996.1  10.2  10.6 999.0 99.0 99.00
2005 09 30 06 00 270 13.6 16.5  4.64 11.11  7.44 999  996.1  10.2  10.5 999.0 99.0 99.00
2005 09 30 07 00 270 12.8 15.8  4.50 11.11  7.30 999  996.2   9.8  10.5 999.0 99.0 99.00
2005 09 30 08 00 265 12.4 15.0  4.36 11.11  7.07 999  996.2   9.8  10.5 999.0 99.0 99.00
2005 09 30 09 00 272 12.6 15.4  4.20  9.09  6.78 999  996.2   9.8  10.5 999.0 99.0 99.00
2005 09 30 10 00 270 12.7 15.6  4.54 10.00  7.34 999  996.2   9.8  10.5 999.0 99.0 99.00
2005 09 30 11 00 274 12.3 15.2  4.29 11.11  7.12 999  996.2   9.8  10.6 999.0 99.0 99.00
